,BTCUSDT,ETHUSDT,BNBUSDT,NEOUSDT,LTCUSDT,QTUMUSDT,ADAUSDT,XRPUSDT,EOSUSDT,IOTAUSDT,XLMUSDT,ONTUSDT,TRXUSDT,ETCUSDT,ICXUSDT,NULSUSDT,VETUSDT,LINKUSDT,WAVESUSDT,ONGUSDT,HOTUSDT,ZILUSDT,ZRXUSDT,FETUSDT,BATUSDT,XMRUSDT,ZECUSDT,IOSTUSDT,CELRUSDT,DASHUSDT,OMGUSDT,THETAUSDT,ENJUSDT,MATICUSDT,ATOMUSDT,TFUELUSDT,ONEUSDT,FTMUSDT,ALGOUSDT,DOGEUSDT,DUSKUSDT,ANKRUSDT,WINUSDT,COSUSDT,MTLUSDT,TOMOUSDT,PERLUSDT,DENTUSDT,DOCKUSDT,WANUSDT,FUNUSDT,CHZUSDT,BANDUSDT,BUSDUSDT,XTZUSDT,RENUSDT,RVNUSDT,HBARUSDT,NKNUSDT,STXUSDT,KAVAUSDT,ARPAUSDT,IOTXUSDT,RLCUSDT,CTXCUSDT,BCHUSDT,TROYUSDT,VITEUSDT
385,35468.23000000,1376.99000000,42.60690000,26.07200000,149.69000000,3.23800000,0.37532000,0.29539000,2.77560000,0.47280000,0.29358000,0.63680000,0.03046000,7.90000000,0.80430000,0.29480000,0.03459500,21.84820000,7.20940000,0.23120000,0.00070180,0.07413000,0.55820000,0.09200000,0.27860000,152.77000000,98.99000000,0.01825000,0.00780000,121.13000000,3.83530000,2.03281000,0.42131000,0.03443000,8.90900000,0.02963800,0.00758000,0.02867000,0.54720000,0.00904870,0.07010000,0.01342800,0.00008757,0.00900000,0.43740000,1.34310000,0.03070000,0.00030190,0.02480800,0.42620000,0.01773300,0.02243400,9.46410000,0.99960000,2.90990000,0.75928000,0.01775000,0.10057000,0.02475000,0.49260000,2.25940000,0.02614000,0.00878900,1.35300000,0.11180000,496.95000000,0.00378650,0.01918000
386,30850.13000000,1110.96000000,38.63430000,22.09600000,129.72000000,2.73600000,0.30785000,0.26802000,2.54510000,0.41890000,0.25140000,0.54660000,0.02762000,7.13460000,0.69850000,0.26620000,0.02791800,18.41190000,5.98850000,0.20160000,0.00060250,0.06214000,0.46500000,0.08064000,0.24380000,130.53000000,82.92000000,0.01488600,0.00670000,99.77000000,3.20040000,1.74180000,0.32925000,0.02860000,7.17700000,0.02484500,0.00699000,0.02640000,0.46100000,0.00815810,0.05870000,0.01048400,0.00007963,0.00811000,0.37960000,1.13930000,0.03701000,0.00026340,0.02353000,0.38950000,0.01528200,0.01885300,7.75130000,1.00080000,2.46050000,0.58529000,0.01586000,0.09332000,0.02408000,0.45290000,1.87660000,0.02409000,0.00776000,1.11940000,0.09810000,418.68000000,0.00370730,0.01905000
387,32945.17000000,1232.62000000,40.89360000,23.46900000,137.66000000,2.91800000,0.34867000,0.27217000,2.62080000,0.45560000,0.26941000,0.57000000,0.02857000,7.42920000,0.70730000,0.31360000,0.03126800,21.55190000,6.40280000,0.21050000,0.00064500,0.06757000,0.51060000,0.08955000,0.31390000,135.79000000,86.94000000,0.01577100,0.00711000,104.72000000,3.35660000,1.89757000,0.38157000,0.03119000,7.98500000,0.02727600,0.00716000,0.02709000,0.50880000,0.00850750,0.06100000,0.01076100,0.00008439,0.00811000,0.39890000,1.21310000,0.03389000,0.00027270,0.02324000,0.39040000,0.01618100,0.01973300,8.56510000,0.99900000,2.90890000,0.63501000,0.01729000,0.09718000,0.02540000,0.47650000,2.13850000,0.02500000,0.01034400,1.18460000,0.10640000,439.79000000,0.00375880,0.01997000
388,32078.00000000,1233.60000000,40.91090000,24.42500000,137.67000000,3.93800000,0.34583000,0.27167000,2.70280000,0.45100000,0.26977000,0.60200000,0.02925000,7.44880000,0.72890000,0.38790000,0.03006800,24.80460000,6.59230000,0.21670000,0.00069170,0.06781000,0.56200000,0.08933000,0.32950000,139.03000000,85.95000000,0.01545000,0.00767000,105.29000000,3.62900000,1.92880000,0.42973000,0.03403000,8.32900000,0.02937700,0.00755000,0.04060000,0.55610000,0.00857790,0.06300000,0.01049900,0.00009188,0.00806000,0.39530000,1.29600000,0.03671000,0.00027200,0.02415700,0.38510000,0.01759900,0.01979600,9.62630000,0.99930000,3.16390000,0.62749000,0.01716000,0.09573000,0.02508000,0.48470000,2.24050000,0.02670000,0.00968300,1.32890000,0.10400000,431.36000000,0.00393060,0.02287000
389,32259.90000000,1392.51000000,41.82630000,24.40100000,141.01000000,3.54500000,0.35345000,0.27339000,2.71350000,0.45630000,0.27138000,0.61090000,0.02999000,7.62940000,0.75980000,0.34770000,0.03060600,24.79350000,6.98330000,0.22340000,0.00069260,0.06907000,0.54830000,0.08779000,0.31850000,138.03000000,90.00000000,0.01772400,0.00747000,106.16000000,3.58880000,1.95055000,0.42099000,0.03310000,8.24000000,0.02850100,0.00744000,0.05700000,0.56230000,0.00871350,0.07050000,0.01136700,0.00009679,0.00823000,0.41050000,1.29780000,0.03447000,0.00029840,0.02617600,0.39960000,0.01782300,0.01989200,9.39400000,0.99890000,3.04490000,0.62879000,0.01718000,0.09383000,0.02815000,0.49510000,2.58540000,0.02651000,0.00940000,1.29460000,0.10600000,439.52000000,0.00388620,0.02291000
390,32254.20000000,1317.88000000,41.83470000,23.31300000,137.07000000,3.28400000,0.34308000,0.26757000,2.64810000,0.43240000,0.26102000,0.59080000,0.02949000,7.49760000,0.80880000,0.32590000,0.02975800,23.34180000,6.67230000,0.21620000,0.00066180,0.06673000,0.52070000,0.08253000,0.30140000,137.16000000,87.89000000,0.01631300,0.00707000,105.00000000,3.54390000,2.07529000,0.47220000,0.03273000,7.73800000,0.02909000,0.00726000,0.05226000,0.55600000,0.00835090,0.06510000,0.01080000,0.00009345,0.00801000,0.39490000,1.23780000,0.03829000,0.00028710,0.02362400,0.42750000,0.01847100,0.01881400,8.95000000,1.00000000,2.91880000,0.57188000,0.01661000,0.09125000,0.02722000,0.46630000,2.37290000,0.02536000,0.00927500,1.36050000,0.10100000,432.28000000,0.00375230,0.02180000
391,32467.77000000,1365.97000000,41.83960000,23.15800000,134.67000000,3.43400000,0.34330000,0.26834000,2.62780000,0.43320000,0.26144000,0.58110000,0.02949000,7.43420000,0.89410000,0.32450000,0.02944400,23.09810000,6.82880000,0.21590000,0.00067100,0.06785000,0.54350000,0.09518000,0.29920000,137.85000000,89.26000000,0.01692700,0.00707000,104.97000000,3.44030000,2.28700000,0.43936000,0.04330000,7.73200000,0.03312300,0.00726000,0.07300000,0.60100000,0.00824720,0.06900000,0.01053500,0.00009454,0.00775000,0.42980000,1.21960000,0.04268000,0.00029050,0.02396600,0.40580000,0.01783500,0.02065100,9.33350000,0.99940000,2.90740000,0.59951000,0.01648000,0.08978000,0.02603000,0.47080000,2.32850000,0.02567000,0.00963900,1.34300000,0.10170000,427.46000000,0.00371970,0.02093000
392,30366.15000000,1239.03000000,40.88260000,21.03300000,122.44000000,3.11200000,0.31144000,0.25039000,2.50010000,0.39150000,0.23779000,0.53670000,0.02823000,6.87130000,0.79860000,0.28620000,0.02636100,20.95860000,6.03710000,0.19540000,0.00062550,0.06206000,0.58320000,0.09000000,0.30260000,125.45000000,78.41000000,0.01569100,0.00687000,96.45000000,3.11750000,1.99307000,0.36313000,0.04175000,6.95300000,0.02923900,0.00697000,0.08109000,0.54100000,0.00741240,0.06120000,0.00988000,0.00008852,0.00758000,0.38670000,1.18410000,0.03863000,0.00027100,0.02105900,0.38510000,0.01652500,0.01895800,8.23020000,0.99830000,2.79310000,0.51932000,0.01527000,0.07946000,0.03098000,0.42600000,2.12260000,0.02331000,0.01179700,1.15620000,0.10140000,377.17000000,0.00343280,0.01909000
393,33364.86000000,1329.69000000,42.52540000,22.24500000,133.27000000,3.27100000,0.34409000,0.26407000,2.70900000,0.40380000,0.29306000,0.56080000,0.02955000,7.65330000,0.81630000,0.30200000,0.02738900,23.01450000,6.28360000,0.20970000,0.00074980,0.06540000,0.60860000,0.08857000,0.30590000,135.43000000,86.82000000,0.01713200,0.00800000,102.68000000,3.30540000,1.99193000,0.37379000,0.03856000,8.04100000,0.02932400,0.00817000,0.11932000,0.55860000,0.03649950,0.06620000,0.01185600,0.00009815,0.00795000,0.41480000,1.21020000,0.03798000,0.00028360,0.02302200,0.38100000,0.01881400,0.02009200,8.84720000,0.99740000,2.99770000,0.57701000,0.01637000,0.09156000,0.02830000,0.44190000,2.28980000,0.02509000,0.01100200,1.17850000,0.10700000,404.75000000,0.00386970,0.01879000
394,34252.20000000,1379.50000000,42.86180000,22.54900000,134.65000000,3.30700000,0.34752000,0.28290000,2.72320000,0.41250000,0.29322000,0.57780000,0.03335000,7.61320000,0.80250000,0.31500000,0.02783000,22.74800000,6.51430000,0.21140000,0.00080710,0.06717000,0.60090000,0.11164000,0.30930000,140.31000000,85.49000000,0.01693600,0.00866000,104.56000000,3.50450000,2.05641000,0.35973000,0.04016000,7.97500000,0.02944500,0.00857000,0.12812000,0.63620000,0.04590590,0.07020000,0.01249200,0.00010279,0.00919000,0.41640000,1.20710000,0.04019000,0.00032510,0.02338100,0.38000000,0.02422800,0.01994400,8.63320000,0.99950000,2.91160000,0.56732000,0.02675000,0.08714000,0.02842000,0.44080000,2.24870000,0.02709000,0.01113600,1.19520000,0.11300000,407.03000000,0.00408130,0.01928000
395,34262.88000000,1378.05000000,44.78490000,22.86400000,133.36000000,3.29700000,0.36400000,0.44372000,2.93190000,0.42960000,0.32791000,0.58870000,0.03216000,7.58590000,0.76550000,0.31210000,0.02684200,23.63990000,6.74000000,0.20890000,0.00077720,0.07306000,0.65420000,0.10452000,0.31640000,139.43000000,84.51000000,0.01605000,0.00892000,105.17000000,3.48280000,2.00197000,0.33502000,0.03999000,8.04800000,0.02877100,0.00902000,0.13117000,0.66530000,0.02826000,0.07910000,0.01204000,0.00011221,0.00925000,0.42400000,1.32510000,0.03788000,0.00038010,0.02244000,0.40290000,0.02790500,0.02124800,9.49700000,0.99880000,2.89910000,0.58896000,0.02332000,0.08151000,0.02969000,0.42870000,2.36680000,0.02658000,0.01119900,1.26780000,0.12330000,417.02000000,0.00416850,0.02028000
396,33092.98000000,1312.55000000,44.32920000,22.27600000,129.36000000,3.28300000,0.34475000,0.49507000,2.92970000,0.40790000,0.30704000,0.57920000,0.03154000,7.41550000,0.72020000,0.29860000,0.02539700,22.56130000,6.54380000,0.20270000,0.00075280,0.06918000,0.70640000,0.09803000,0.30280000,137.73000000,85.65000000,0.01575500,0.00865000,102.42000000,3.52370000,1.91015000,0.34366000,0.03831000,8.14500000,0.02786700,0.00861000,0.12800000,0.65160000,0.03700000,0.07230000,0.01155700,0.00010564,0.00955000,0.41890000,1.25720000,0.03960000,0.00036130,0.02374000,0.41560000,0.02808100,0.02161100,9.00770000,0.99920000,2.84440000,0.63090000,0.02450000,0.08251000,0.02897000,0.42760000,2.21990000,0.02543000,0.01145300,1.19150000,0.12840000,399.30000000,0.00423440,0.02412000
397,33526.37000000,1374.17000000,51.47810000,23.11900000,132.00000000,3.47100000,0.40876000,0.37106000,3.05500000,0.41640000,0.32323000,0.58960000,0.03295000,7.52410000,0.76690000,0.35680000,0.02938200,22.87570000,7.01870000,0.20360000,0.00075570,0.07504000,0.68650000,0.10884000,0.31710000,143.36000000,88.69000000,0.01612100,0.00812000,103.54000000,4.16800000,2.04053000,0.34187000,0.04090000,9.29000000,0.02925300,0.00845000,0.10785000,0.64420000,0.03481730,0.07450000,0.01189400,0.00010941,0.00937000,0.41770000,1.33500000,0.03773000,0.00034950,0.02524800,0.43530000,0.03902000,0.02240200,11.18000000,0.99960000,2.92480000,0.62401000,0.02390000,0.08913000,0.02964000,0.44390000,2.42500000,0.02588000,0.01140100,1.25300000,0.12670000,414.48000000,0.00446160,0.02308000
398,35466.24000000,1511.87000000,51.00710000,23.74000000,141.98000000,3.54300000,0.42498000,0.37254000,2.99790000,0.43040000,0.33932000,0.62100000,0.03317000,7.78350000,0.78860000,0.36770000,0.02812700,23.65820000,6.94790000,0.21120000,0.00079340,0.07761000,0.68370000,0.11010000,0.31640000,151.19000000,92.37000000,0.01666000,0.00887000,109.85000000,3.95260000,2.15330000,0.36510000,0.04105000,8.89300000,0.03050500,0.00930000,0.12644000,0.65070000,0.03134890,0.07380000,0.01281100,0.00011232,0.00956000,0.44510000,1.36200000,0.04011000,0.00035780,0.02877300,0.43120000,0.03717100,0.02263600,11.30830000,0.99920000,2.90920000,0.66942000,0.02478000,0.09318000,0.03091000,0.46330000,2.39720000,0.02767000,0.01170600,1.29820000,0.12360000,430.31000000,0.00490990,0.02495000
399,37618.87000000,1664.49000000,52.12000000,24.66200000,155.93000000,3.68300000,0.44189000,0.39721000,3.06650000,0.45300000,0.34670000,0.63100000,0.03452000,7.94130000,0.80690000,0.39100000,0.02917700,25.08700000,7.29730000,0.22830000,0.00080640,0.07951000,0.76580000,0.15841000,0.32240000,154.60000000,95.23000000,0.01736700,0.01025000,116.84000000,4.63180000,2.18751000,0.37383000,0.04382000,9.30300000,0.03284900,0.01056000,0.13008000,0.74540000,0.03725970,0.08050000,0.01432200,0.00013804,0.01036000,0.47210000,1.48400000,0.04713000,0.00045790,0.03090700,0.47590000,0.04733000,0.02406300,11.85120000,0.99870000,3.04940000,0.68357000,0.02479000,0.09632000,0.03501000,0.46240000,2.65090000,0.02834000,0.01219400,1.35900000,0.13060000,446.10000000,0.00570600,0.02537000
400,36936.66000000,1595.67000000,55.95990000,23.75000000,145.07000000,3.50600000,0.43934000,0.44545000,3.02260000,0.44110000,0.32569000,0.60590000,0.03310000,7.65840000,0.76170000,0.38150000,0.02771000,24.49200000,7.24650000,0.22510000,0.00078100,0.07633000,1.03510000,0.14849000,0.31260000,148.04000000,90.00000000,0.01629500,0.01052000,111.00000000,4.44150000,2.12900000,0.36555000,0.04737000,9.15200000,0.03262400,0.01051000,0.13403000,0.70570000,0.05290810,0.08340000,0.01674300,0.00012725,0.01102000,0.52910000,1.61180000,0.04815000,0.00042070,0.02999000,0.48220000,0.04280300,0.02316500,11.60710000,0.99910000,2.96500000,0.80448000,0.02597000,0.09002000,0.03517000,0.44910000,2.90000000,0.02943000,0.01180000,1.46160000,0.13360000,420.91000000,0.00568600,0.02397000
401,38290.24000000,1719.19000000,67.70050000,26.07000000,155.05000000,3.85700000,0.53917000,0.45219000,3.31280000,0.51760000,0.35155000,0.67410000,0.03624000,8.51740000,0.83240000,0.40730000,0.03209600,26.30340000,8.84590000,0.24790000,0.00082010,0.08256000,1.59390000,0.17848000,0.37130000,155.40000000,96.44000000,0.01821700,0.01158000,120.42000000,5.15670000,2.42866000,0.41204000,0.05481000,12.19000000,0.03535900,0.01150000,0.16421000,0.83380000,0.04671930,0.08940000,0.01728900,0.00013170,0.01166000,0.80110000,1.80090000,0.05623000,0.00047420,0.03210800,0.52300000,0.04369900,0.02553200,12.43590000,0.99900000,3.47350000,0.84141000,0.03046000,0.09950000,0.04248000,0.46600000,3.32100000,0.03179000,0.01413400,1.55600000,0.14100000,447.72000000,0.00590000,0.02900000
402,39186.94000000,1676.35000000,72.83560000,24.83400000,155.57000000,4.43200000,0.63444000,0.44307000,3.20920000,0.56390000,0.37739000,0.66080000,0.03507000,8.76910000,0.82620000,0.40260000,0.02994600,25.02310000,8.19140000,0.25970000,0.00079170,0.07862000,1.45090000,0.17000000,0.35300000,152.06000000,94.24000000,0.01979100,0.01047000,118.94000000,4.90200000,2.27908000,0.39170000,0.05250000,12.08700000,0.03417000,0.01071000,0.14123000,0.80920000,0.05765590,0.08980000,0.01603800,0.00012463,0.01099000,0.69590000,1.61010000,0.05267000,0.00044170,0.03073700,0.49080000,0.03975700,0.02361000,11.56630000,0.99830000,3.17310000,0.78348000,0.03112000,0.10366000,0.04149000,0.44590000,3.05240000,0.02939000,0.01355900,1.48740000,0.14190000,457.78000000,0.00527410,0.02616000
403,38795.69000000,1611.62000000,68.35420000,24.52600000,150.76000000,4.24600000,0.66109000,0.41849000,3.44000000,0.55870000,0.38540000,0.69350000,0.03597000,8.27870000,0.82490000,0.38650000,0.02913900,24.72540000,8.05080000,0.24830000,0.00080000,0.07598000,1.40990000,0.18214000,0.40700000,150.31000000,92.30000000,0.01883800,0.01048000,118.31000000,4.62050000,2.29069000,0.38024000,0.06646000,13.84100000,0.03559000,0.01065000,0.13254000,0.84480000,0.07792470,0.10050000,0.01734000,0.00012825,0.01082000,0.65470000,1.64440000,0.04994000,0.00042850,0.02960200,0.45840000,0.03716800,0.02291900,11.22480000,0.99830000,3.30500000,0.76804000,0.03188000,0.09670000,0.04103000,0.46890000,3.29150000,0.02890000,0.01330800,1.47720000,0.13460000,444.80000000,0.00518160,0.02505000
404,46374.87000000,1750.15000000,79.83740000,27.38000000,167.28000000,4.73100000,0.67638000,0.45099000,3.59370000,0.72340000,0.39660000,0.77000000,0.04042000,8.69410000,0.84550000,0.42540000,0.03132600,25.41150000,8.38750000,0.26550000,0.00112800,0.07972000,1.46890000,0.21432000,0.41710000,163.21000000,98.01000000,0.02006000,0.01252000,126.16000000,4.86920000,2.90949000,0.39831000,0.07118000,14.16900000,0.03917300,0.01302000,0.14550000,1.00280000,0.07870000,0.09880000,0.01800700,0.00014001,0.01163000,0.66600000,1.67660000,0.05490000,0.00053650,0.03030600,0.49640000,0.03808000,0.02439000,11.62900000,0.99890000,3.40670000,0.80342000,0.03483000,0.10014000,0.04720000,0.48020000,3.45710000,0.03050000,0.01411300,1.53970000,0.14120000,483.99000000,0.00564680,0.03019000
405,46420.42000000,1769.13000000,107.34690000,31.06500000,181.49000000,5.01500000,0.70562000,0.47636000,4.16310000,0.75220000,0.40022000,0.84150000,0.04608000,9.57800000,0.94040000,0.48510000,0.03537500,27.60340000,9.78790000,0.28500000,0.00119600,0.10507000,1.51110000,0.25112000,0.43370000,169.14000000,108.77000000,0.02187200,0.01739000,137.36000000,5.11960000,2.90652000,0.41840000,0.09864000,15.05700000,0.04188400,0.02077000,0.14771000,1.02900000,0.07001210,0.12270000,0.01994600,0.00018848,0.01326000,0.71140000,1.97270000,0.06688000,0.00073550,0.03241100,0.63110000,0.03883500,0.02678400,13.32400000,0.99870000,3.76070000,0.87507000,0.04204000,0.10500000,0.05112000,0.53230000,4.09790000,0.03310000,0.01577800,1.68940000,0.15650000,514.42000000,0.00744600,0.02962000
406,44807.58000000,1740.78000000,128.97110000,33.39000000,181.56000000,7.51400000,0.93966000,0.50429000,4.12600000,0.88530000,0.41495000,0.90760000,0.04629000,10.37540000,1.22700000,0.58650000,0.03568900,26.81210000,9.66690000,0.30650000,0.00112390,0.10409000,1.49980000,0.23952000,0.44390000,175.60000000,116.41000000,0.02248500,0.01547000,139.75000000,5.58200000,2.83099000,0.42595000,0.11585000,14.96500000,0.04200900,0.01875000,0.13870000,1.03120000,0.07255270,0.14370000,0.01848400,0.00019326,0.01337000,0.69690000,1.93910000,0.07851000,0.00071260,0.03789900,0.70050000,0.03615500,0.02934100,13.06870000,0.99930000,3.84690000,0.85430000,0.04949000,0.10906000,0.05148000,0.56970000,4.00860000,0.03491000,0.01617600,1.80050000,0.15850000,494.85000000,0.00710880,0.03000000
407,47969.51000000,1785.62000000,124.08500000,36.29700000,183.62000000,7.41100000,0.92796000,0.52806000,4.58330000,1.17570000,0.45604000,1.03700000,0.05681000,11.72050000,1.32980000,0.63790000,0.04255800,27.84750000,10.45960000,0.34570000,0.00129200,0.11555000,1.76190000,0.23532000,0.59120000,190.49000000,142.34000000,0.02656600,0.01638000,164.60000000,5.96350000,2.92562000,0.59987000,0.12333000,17.65200000,0.04489900,0.01844000,0.17750000,1.23800000,0.06958300,0.16050000,0.02166900,0.00023622,0.01572000,0.77320000,1.91070000,0.07551000,0.00177500,0.03918800,0.78540000,0.03665000,0.03056600,15.99370000,0.99920000,4.11230000,0.99533000,0.04817000,0.13401000,0.05573000,0.64500000,4.80130000,0.03848000,0.02045400,1.84990000,0.18450000,530.40000000,0.00749520,0.03397000
408,47287.60000000,1840.26000000,136.61390000,37.57200000,196.69000000,7.34500000,0.92426000,0.60900000,4.74890000,1.23630000,0.52853000,1.08950000,0.05515000,11.92650000,1.42730000,0.66310000,0.05435900,30.62650000,10.85090000,0.34560000,0.00140560,0.11798000,1.80370000,0.25158000,0.62780000,200.64000000,142.79000000,0.03109900,0.01798000,169.76000000,6.14360000,2.99681000,0.61036000,0.12071000,21.07600000,0.04786700,0.02185000,0.18452000,1.71780000,0.06976750,0.18700000,0.02239400,0.00024138,0.01666000,0.88880000,2.22500000,0.08425000,0.00158160,0.04479900,0.81500000,0.03789900,0.03579000,18.67630000,0.99810000,5.01530000,1.04527000,0.05002000,0.13770000,0.05695000,0.72850000,5.20000000,0.04334000,0.02926800,2.01820000,0.20150000,576.43000000,0.00850840,0.03618000
409,47153.69000000,1814.96000000,133.34960000,42.41500000,225.76000000,7.71800000,0.91299000,0.63309000,5.55620000,1.31570000,0.56456000,1.29320000,0.05995000,16.63770000,1.61560000,0.76230000,0.05476600,34.19410000,11.23150000,0.39690000,0.00139340,0.14755000,1.89120000,0.26402000,0.61750000,240.99000000,176.11000000,0.03486700,0.02078000,267.61000000,7.69580000,3.34869000,0.59249000,0.11150000,20.24800000,0.05383600,0.02861000,0.18003000,1.67160000,0.06624050,0.18350000,0.02455800,0.00028380,0.01673000,0.87400000,2.38820000,0.09096000,0.00140610,0.04745300,0.93500000,0.04332200,0.03665600,18.29230000,0.99890000,5.36840000,0.99359000,0.05786000,0.13849000,0.05717000,0.69710000,5.27290000,0.04445000,0.02727200,2.22700000,0.28670000,668.30000000,0.00986490,0.03872000
410,48577.79000000,1800.42000000,135.86230000,43.94200000,213.49000000,6.98600000,0.84364000,0.59211000,5.06670000,1.19030000,0.51591000,1.16370000,0.05519000,16.07200000,1.46520000,0.71520000,0.05216100,33.15650000,11.80030000,0.36570000,0.00128040,0.13325000,1.79520000,0.24813000,0.55860000,230.14000000,156.33000000,0.03101400,0.02193000,230.69000000,6.69030000,3.18318000,0.55135000,0.10002000,19.08400000,0.05747400,0.03506000,0.16872000,1.47060000,0.06267830,0.19100000,0.02696400,0.00024811,0.01708000,0.82600000,2.15330000,0.07886000,0.00142080,0.04449200,0.87010000,0.03746600,0.03463500,16.85520000,0.99900000,4.86260000,0.89771000,0.07272000,0.12699000,0.05602000,0.66890000,4.66580000,0.04080000,0.02532200,2.29910000,0.25090000,720.44000000,0.00936770,0.03720000
411,47911.10000000,1779.25000000,130.30300000,41.57500000,207.83000000,6.41200000,0.86143000,0.54976000,4.71480000,1.27190000,0.49474000,1.15550000,0.05079000,14.68260000,1.77070000,0.66900000,0.05103200,32.58990000,10.96690000,0.34400000,0.00129610,0.13161000,1.61860000,0.23940000,0.53920000,228.21000000,158.61000000,0.03054500,0.01918000,259.69000000,6.19370000,3.38903000,0.52371000,0.10717000,22.48900000,0.06089800,0.03057000,0.17361000,1.35580000,0.05650000,0.17470000,0.02629200,0.00022368,0.01667000,0.78740000,1.95470000,0.07214000,0.00122880,0.04181800,0.82990000,0.03545100,0.03443700,16.33910000,0.99990000,4.54060000,0.91301000,0.07469000,0.14400000,0.05317000,0.69050000,4.55610000,0.03945000,0.02212500,2.07810000,0.22840000,715.52000000,0.00818250,0.03491000
412,49133.45000000,1781.99000000,130.18300000,40.94500000,210.26000000,6.42600000,0.87000000,0.51995000,4.64470000,1.25480000,0.48534000,1.12380000,0.05202000,14.39070000,1.72500000,0.64440000,0.04931900,31.96320000,11.06660000,0.42400000,0.00129160,0.13183000,1.58480000,0.22679000,0.55730000,221.48000000,155.68000000,0.03086600,0.01880000,249.46000000,6.17160000,3.40843000,0.54418000,0.10899000,25.06700000,0.05798300,0.02835000,0.17205000,1.31270000,0.05347600,0.21910000,0.02603000,0.00021970,0.01621000,0.80870000,1.91610000,0.07328000,0.00138790,0.04247700,0.78380000,0.03406200,0.03480400,16.55720000,1.00000000,4.54480000,1.07645000,0.07875000,0.13702000,0.05095000,0.67520000,4.59810000,0.03918000,0.02503600,1.97420000,0.22220000,705.39000000,0.00838220,0.03477000
413,52119.71000000,1849.88000000,165.32330000,42.55100000,237.49000000,6.63900000,0.89206000,0.53467000,4.84410000,1.30070000,0.49737000,1.15470000,0.05256000,15.30150000,1.96680000,0.66210000,0.05119600,32.23240000,11.49130000,0.40900000,0.00154630,0.13734000,1.56490000,0.23594000,0.57480000,272.25000000,168.37000000,0.04020000,0.01929000,265.96000000,6.38860000,3.50799000,0.54998000,0.11213000,23.83000000,0.05839300,0.02703000,0.16544000,1.36620000,0.04951870,0.21420000,0.02593800,0.00023425,0.01837000,0.84730000,1.98390000,0.07255000,0.00134020,0.04863500,0.89860000,0.03419200,0.03634800,16.22340000,0.99960000,4.60600000,1.01979000,0.07400000,0.13870000,0.05320000,0.71580000,4.69590000,0.04016000,0.02558000,2.11310000,0.22720000,716.45000000,0.00850500,0.03659000
414,51552.60000000,1939.61000000,195.60000000,43.78300000,226.59000000,7.13300000,0.91442000,0.53204000,4.81460000,1.49560000,0.49656000,1.22850000,0.05492000,14.94580000,2.26130000,0.72780000,0.05448300,32.48010000,12.36070000,0.44260000,0.00149870,0.13907000,1.61070000,0.30729000,0.63560000,260.94000000,169.25000000,0.04270700,0.02143000,281.15000000,6.53670000,3.56669000,0.58712000,0.12214000,23.09200000,0.06086900,0.02798000,0.21048000,1.39650000,0.05879910,0.24760000,0.02776600,0.00023841,0.01882000,1.01200000,2.14720000,0.07715000,0.00132080,0.05168600,0.93790000,0.03577600,0.03969700,17.70000000,1.00010000,4.84360000,1.19704000,0.10024000,0.14945000,0.05394000,0.78880000,5.02910000,0.04403000,0.02603000,2.12330000,0.23510000,703.70000000,0.00918640,0.03904000
415,55906.00000000,1955.00000000,333.11100000,47.84700000,236.50000000,7.26200000,0.92581000,0.56465000,5.22670000,1.48710000,0.51278000,1.26320000,0.06073000,15.38760000,2.27660000,0.71680000,0.05360200,34.68460000,12.54620000,0.45100000,0.00184650,0.14922000,1.55940000,0.29228000,0.61410000,282.51000000,180.19000000,0.04362800,0.02108000,323.84000000,6.53680000,3.70937000,0.60200000,0.15327000,22.89800000,0.08681700,0.03270000,0.24094000,1.37100000,0.05503300,0.23000000,0.02896200,0.00025485,0.01889000,1.03030000,2.08850000,0.07541000,0.00135310,0.04900100,1.15010000,0.03504400,0.05339100,18.21740000,0.99970000,4.97070000,1.75177000,0.14543000,0.15240000,0.05446000,0.83670000,4.96000000,0.04776000,0.02470000,2.14300000,0.22050000,718.98000000,0.00898640,0.03920000
416,55841.19000000,1913.00000000,253.00000000,43.86600000,226.65000000,6.69300000,1.11568000,0.51167000,4.83900000,1.37880000,0.48613000,1.23100000,0.05773000,15.08330000,2.04610000,0.65000000,0.05355400,33.93870000,12.26040000,0.44920000,0.00227730,0.13506000,1.53060000,0.28840000,0.57780000,255.11000000,164.09000000,0.04150000,0.02213000,297.28000000,6.22510000,3.68594000,0.55072000,0.14443000,21.64800000,0.08916800,0.02970000,0.23366000,1.31010000,0.05417080,0.22470000,0.02716700,0.00024324,0.01749000,0.97030000,1.90000000,0.06939000,0.00160780,0.04681500,1.05600000,0.03318900,0.05046200,17.18300000,0.99920000,4.63680000,1.40758000,0.22557000,0.14004000,0.05163000,0.76750000,4.61300000,0.04380000,0.02519700,1.96340000,0.20700000,678.29000000,0.00916240,0.03675000
